,training_size,number of trees,tree depth,training efficiency,testing efficiency
3315,0.8999999999999999,22,7,0.6463522425945651,0.6171731592902304
3316,0.8999999999999999,22,8,0.6575708813997235,0.6162553538649806
3317,0.8999999999999999,22,9,0.6744441674410172,0.61962064042423
3318,0.8999999999999999,23,4,0.6270879133331823,0.6150316132979808
3319,0.8999999999999999,23,5,0.63211930285792,0.6201305323271467
3320,0.8999999999999999,23,6,0.63747931917594,0.6198245971853967
3321,0.8999999999999999,23,7,0.6467488611381819,0.6183968998572302
3322,0.8999999999999999,23,8,0.6582961267366226,0.6164593106261472
3323,0.8999999999999999,23,9,0.6755207034879768,0.6203344890883132
3324,0.8999999999999999,24,4,0.6275525236271332,0.6155415052008975
3325,0.8999999999999999,24,5,0.6325045894431476,0.6198245971853967
3326,0.8999999999999999,24,6,0.6378079459692224,0.6193147052824801
3327,0.8999999999999999,24,7,0.6478820569770868,0.6180909647154803
3328,0.8999999999999999,24,8,0.6588060648641298,0.6184988782378136
3329,0.8999999999999999,24,9,0.6768352106611064,0.6207424026106465
3330,0.8999999999999999,25,4,0.6280737937130295,0.6159494187232307
3331,0.8999999999999999,25,5,0.6328785440699862,0.6195186620436467
3332,0.8999999999999999,25,6,0.6386691748067901,0.6190087701407302
3333,0.8999999999999999,25,7,0.6488339414817669,0.6183968998572302
3334,0.8999999999999999,25,8,0.6595766380345851,0.6184988782378136
3335,0.8999999999999999,25,9,0.6778437549577317,0.6206404242300633
3336,0.8999999999999999,26,4,0.6281757813385309,0.6165612890067306
3337,0.8999999999999999,26,5,0.6331505110713234,0.61962064042423
3338,0.8999999999999999,26,6,0.6388278222242368,0.6200285539465633
3339,0.8999999999999999,26,7,0.6497178342361127,0.6175810728125637
3340,0.8999999999999999,26,8,0.6610271287083834,0.6192127269018968
3341,0.8999999999999999,26,9,0.6798268476758154,0.62023251070773
3342,0.8999999999999999,27,4,0.6285044081318133,0.6169692025290638
3343,0.8999999999999999,27,5,0.6337284409491648,0.6192127269018968
3344,0.8999999999999999,27,6,0.6391564490175192,0.6207424026106465
3345,0.8999999999999999,27,7,0.6505563991569023,0.6177850295737304
3346,0.8999999999999999,27,8,0.6623642997982911,0.6210483377523965
3347,0.8999999999999999,27,9,0.6808353919724407,0.6213542728941465
3348,0.8999999999999999,28,4,0.6290823380096549,0.6180909647154803
3349,0.8999999999999999,28,5,0.6343403667021734,0.6203344890883132
3350,0.8999999999999999,28,6,0.6400856696054212,0.6210483377523965
3351,0.8999999999999999,28,7,0.6515876073703057,0.6197226188048134
3352,0.8999999999999999,28,8,0.6634068399700837,0.6201305323271467
3353,0.8999999999999999,28,9,0.6815379733925617,0.6212522945135631
3354,0.8999999999999999,29,4,0.6292523173854906,0.6172751376708138
3355,0.8999999999999999,29,5,0.6349069646216259,0.6206404242300633
3356,0.8999999999999999,29,6,0.6399610180631417,0.621864164797063
3357,0.8999999999999999,29,7,0.6515536114951386,0.6197226188048134
3358,0.8999999999999999,29,8,0.6649933141445504,0.6212522945135631
3359,0.8999999999999999,29,9,0.6828751444824694,0.6205384458494799
3360,0.8999999999999999,30,4,0.6297282596378306,0.6164593106261472
3361,0.8999999999999999,30,5,0.6348843007048478,0.6192127269018968
3362,0.8999999999999999,30,6,0.640482288149038,0.6225780134611463
3363,0.8999999999999999,30,7,0.6522901887904268,0.6203344890883132
3364,0.8999999999999999,30,8,0.6653106089794438,0.6220681215582297
3365,0.8999999999999999,30,9,0.6832604310676971,0.6193147052824801
3366,0.8999999999999999,31,4,0.6299662307640006,0.616357332245564
3367,0.8999999999999999,31,5,0.6349862883303492,0.61962064042423
3368,0.8999999999999999,31,6,0.640958230401378,0.6226799918417295
3369,0.8999999999999999,31,7,0.6536500237971126,0.6210483377523965
3370,0.8999999999999999,31,8,0.6666591120277406,0.621558229655313
3371,0.8999999999999999,31,9,0.6844162908233801,0.6208443809912298
3372,0.8999999999999999,32,4,0.6301928699317816,0.6165612890067306
3373,0.8999999999999999,32,5,0.6352922512068536,0.6181929430960637
3374,0.8999999999999999,32,6,0.6408789066926546,0.6222720783193962
3375,0.8999999999999999,32,7,0.6535367042132221,0.6220681215582297
3376,0.8999999999999999,32,8,0.6683135779525418,0.6219661431776463
3377,0.8999999999999999,32,9,0.6858667814971784,0.6206404242300633
3378,0.8999999999999999,33,4,0.630283525598894,0.6166632673873139
3379,0.8999999999999999,33,5,0.6355642182081908,0.6190087701407302
3380,0.8999999999999999,33,6,0.6412755252362713,0.6227819702223129
3381,0.8999999999999999,33,7,0.6542959454252883,0.6233938405058128
3382,0.8999999999999999,33,8,0.6697074088343947,0.6220681215582297
3383,0.8999999999999999,33,9,0.6860707567481812,0.6216602080358964
3384,0.8999999999999999,34,4,0.6307934637264012,0.6166632673873139
3385,0.8999999999999999,34,5,0.6357455295424155,0.6203344890883132
3386,0.8999999999999999,34,6,0.6420800942818938,0.622170099938813
3387,0.8999999999999999,34,7,0.6549531990118532,0.6235977972669794
3388,0.8999999999999999,34,8,0.6702853387122363,0.6219661431776463
3389,0.8999999999999999,34,9,0.6878385422568728,0.6222720783193962
3390,0.8999999999999999,35,4,0.6307934637264012,0.6170711809096472
3391,0.8999999999999999,35,5,0.636300795503479,0.6204364674688966
3392,0.8999999999999999,35,6,0.6424767128255106,0.6222720783193962
3393,0.8999999999999999,35,7,0.6559730752668677,0.6233938405058128
3394,0.8999999999999999,35,8,0.6705913015887406,0.621864164797063
3395,0.8999999999999999,35,9,0.6879178659655961,0.6216602080358964
3396,0.8999999999999999,36,4,0.6307141400176779,0.617683051193147
3397,0.8999999999999999,36,5,0.6362894635450899,0.6216602080358964
3398,0.8999999999999999,36,6,0.6426580241597353,0.6214562512747298
3399,0.8999999999999999,36,7,0.656528341227931,0.623495818886396
3400,0.8999999999999999,36,8,0.6718831448450922,0.6222720783193962
3401,0.8999999999999999,36,9,0.6894703442648958,0.621864164797063
3402,0.8999999999999999,37,4,0.6306234843505655,0.6171731592902304
3403,0.8999999999999999,37,5,0.6370260408403781,0.6205384458494799
3404,0.8999999999999999,37,6,0.6427373478684586,0.6217621864164797
3405,0.8999999999999999,37,7,0.6570836071889944,0.6232918621252295
3406,0.8999999999999999,37,8,0.6735149468531152,0.6219661431776463
3407,0.8999999999999999,37,9,0.691147474106475,0.6227819702223129
3408,0.8999999999999999,38,4,0.630748135892845,0.6169692025290638
3409,0.8999999999999999,38,5,0.6371053645491014,0.6210483377523965
3410,0.8999999999999999,38,6,0.643292613829522,0.6225780134611463
3411,0.8999999999999999,38,7,0.6578088525258935,0.6238017540281461
3412,0.8999999999999999,38,8,0.6749767694853025,0.6236997756475627
3413,0.8999999999999999,38,9,0.6923599936541033,0.6231898837446461
3414,0.8999999999999999,39,4,0.6310994266029055,0.6178870079543137
3415,0.8999999999999999,39,5,0.6376153026766086,0.6213542728941465
3416,0.8999999999999999,39,6,0.6436665684563606,0.6224760350805629
3417,0.8999999999999999,39,7,0.6584547741540693,0.6246175810728125
3418,0.8999999999999999,39,8,0.6754867076128096,0.625433408117479
3419,0.8999999999999999,39,9,0.6929152596151666,0.623495818886396
3420,0.8999999999999999,40,4,0.6315413729800784,0.6170711809096472
3421,0.8999999999999999,40,5,0.6376606305101647,0.6219661431776463
3422,0.8999999999999999,40,6,0.6439611993744759,0.6232918621252295
3423,0.8999999999999999,40,7,0.658840060739297,0.6245156026922293
3424,0.8999999999999999,40,8,0.6758719941980373,0.6252294513563125
3425,0.8999999999999999,40,9,0.6935838451601206,0.6231898837446461
3426,0.8999999999999999,41,4,0.6317566801894704,0.6170711809096472
3427,0.8999999999999999,41,5,0.6379099335947238,0.622170099938813
3428,0.8999999999999999,41,6,0.6445277972939283,0.6235977972669794
3429,0.8999999999999999,41,7,0.6590440359902998,0.6239037324087293
3430,0.8999999999999999,41,8,0.6760193096570949,0.6249235162145625
3431,0.8999999999999999,41,9,0.6940371234956825,0.623495818886396
3432,0.8999999999999999,42,4,0.6318473358565827,0.6172751376708138
3433,0.8999999999999999,42,5,0.6380459170953924,0.6220681215582297
3434,0.8999999999999999,42,6,0.644448473585205,0.6239037324087293
3435,0.8999999999999999,42,7,0.6598599369943113,0.6246175810728125
3436,0.8999999999999999,42,8,0.676733223035605,0.6248215378339792
3437,0.8999999999999999,42,9,0.6947057090406364,0.624107689169896
3438,0.8999999999999999,43,4,0.632141966774698,0.6184988782378136
3439,0.8999999999999999,43,5,0.6380345851370034,0.6214562512747298
3440,0.8999999999999999,43,6,0.6451963828388823,0.6240057107893127
3441,0.8999999999999999,43,7,0.6601772318292047,0.6243116459310626
3442,0.8999999999999999,43,8,0.6768805384946627,0.6245156026922293
3443,0.8999999999999999,43,9,0.6967454615506652,0.6238017540281461
3444,0.8999999999999999,44,4,0.6322779502753666,0.6188048133795635
3445,0.8999999999999999,44,5,0.6382952201799516,0.6214562512747298
3446,0.8999999999999999,44,6,0.6460009518845047,0.6229859269834795
3447,0.8999999999999999,44,7,0.6613104276681097,0.6243116459310626
3448,0.8999999999999999,44,8,0.6770278539537202,0.6243116459310626
3449,0.8999999999999999,44,9,0.6988985336445844,0.6232918621252295
3450,0.8999999999999999,45,4,0.6323006141921447,0.6194166836630635
3451,0.8999999999999999,45,5,0.6385898510980668,0.621558229655313
3452,0.8999999999999999,45,6,0.6460009518845047,0.6240057107893127
3453,0.8999999999999999,45,7,0.6616617183781701,0.6261472567815624
3454,0.8999999999999999,45,8,0.6776511116651179,0.6253314297368958
3455,0.8999999999999999,45,9,0.6997710944405412,0.6229859269834795
3456,0.8999999999999999,46,4,0.6324026018176461,0.61962064042423
3457,0.8999999999999999,46,5,0.6390544613920177,0.6204364674688966
3458,0.8999999999999999,46,6,0.6469075085556286,0.6243116459310626
3459,0.8999999999999999,46,7,0.6620810008385649,0.625433408117479
3460,0.8999999999999999,46,8,0.6780930580422909,0.6250254945951458
3461,0.8999999999999999,46,9,0.7002130408177141,0.6236997756475627
3462,0.8999999999999999,47,4,0.6324932574847585,0.62023251070773
3463,0.8999999999999999,47,5,0.6394284160188564,0.6210483377523965
3464,0.8999999999999999,47,6,0.6471568116401877,0.6246175810728125
3465,0.8999999999999999,47,7,0.6622509802144007,0.6255353864980624
3466,0.8999999999999999,47,8,0.6789316229630805,0.6245156026922293
3467,0.8999999999999999,47,9,0.7006209913197199,0.6235977972669794
3468,0.8999999999999999,48,4,0.632629240985427,0.61992657556598
3469,0.8999999999999999,48,5,0.639553067561136,0.6207424026106465
3470,0.8999999999999999,48,6,0.6472474673073001,0.6250254945951458
3471,0.8999999999999999,48,7,0.6625116152573488,0.6262492351621456
3472,0.8999999999999999,48,8,0.679520884799311,0.6235977972669794
3473,0.8999999999999999,48,9,0.7008136346123337,0.6232918621252295
3474,0.8999999999999999,49,4,0.632629240985427,0.61992657556598
3475,0.8999999999999999,49,5,0.6397230469369717,0.6223740566999796
3476,0.8999999999999999,49,6,0.6475874260589715,0.6249235162145625
3477,0.8999999999999999,49,7,0.6632255286358588,0.6261472567815624
3478,0.8999999999999999,49,8,0.679985495093262,0.6233938405058128
3479,0.8999999999999999,49,9,0.7016975273666796,0.624107689169896
3480,0.8999999999999999,50,4,0.6325159214015366,0.6208443809912298
3481,0.8999999999999999,50,5,0.6395304036443579,0.6222720783193962
3482,0.8999999999999999,50,6,0.6475874260589715,0.6255353864980624
3483,0.8999999999999999,50,7,0.6636221471794755,0.6262492351621456
3484,0.8999999999999999,50,8,0.6800761507603744,0.6232918621252295
3485,0.8999999999999999,50,9,0.7029213788726968,0.624107689169896
3486,0.8999999999999999,51,4,0.6326745688189833,0.6212522945135631
3487,0.8999999999999999,51,5,0.6396890510618045,0.6225780134611463
3488,0.8999999999999999,51,6,0.647700745642862,0.6255353864980624
3489,0.8999999999999999,51,7,0.6640754255150375,0.6261472567815624
3490,0.8999999999999999,51,8,0.6804954332207692,0.6239037324087293
3491,0.8999999999999999,51,9,0.7033066654579244,0.6236997756475627
3492,0.8999999999999999,52,4,0.6329805316954876,0.6216602080358964
3493,0.8999999999999999,52,5,0.6399043582711964,0.6227819702223129
3494,0.8999999999999999,52,6,0.6479613806858101,0.6261472567815624
3495,0.8999999999999999,52,7,0.664653355392879,0.6262492351621456
3496,0.8999999999999999,52,8,0.6808580558892188,0.6243116459310626
3497,0.8999999999999999,52,9,0.7039979149196565,0.6226799918417295
3498,0.8999999999999999,53,4,0.6331051832377671,0.6227819702223129
3499,0.8999999999999999,53,5,0.6399610180631417,0.6228839486028962
3500,0.8999999999999999,53,6,0.6479047208938649,0.6262492351621456
3501,0.8999999999999999,53,7,0.6646760193096571,0.626045278400979
3502,0.8999999999999999,53,8,0.681367994016726,0.6242096675504794
3503,0.8999999999999999,53,9,0.7044625252136074,0.621558229655313
3504,0.8999999999999999,54,4,0.6332071708632686,0.6224760350805629
3505,0.8999999999999999,54,5,0.6402216531060898,0.6229859269834795
3506,0.8999999999999999,54,6,0.6486526301475422,0.6259433000203957
3507,0.8999999999999999,54,7,0.6650953017700519,0.6274729757291454
3508,0.8999999999999999,54,8,0.6817759445187317,0.6252294513563125
3509,0.8999999999999999,54,9,0.70598100763774,0.6219661431776463
3510,0.8999999999999999,55,4,0.6336944450739976,0.6219661431776463
3511,0.8999999999999999,55,5,0.6405276159825941,0.623495818886396
3512,0.8999999999999999,55,6,0.6486866260227092,0.6257393432592291
3513,0.8999999999999999,55,7,0.6649933141445504,0.6275749541097287
3514,0.8999999999999999,55,8,0.6823992022301294,0.6249235162145625
3515,0.8999999999999999,55,9,0.7061169911384085,0.6222720783193962
3516,0.8999999999999999,56,4,0.6338190966162772,0.6219661431776463
3517,0.8999999999999999,56,5,0.6406522675248737,0.6225780134611463
3518,0.8999999999999999,56,6,0.649094576524715,0.625433408117479
3519,0.8999999999999999,56,7,0.6651632935203862,0.6272690189679788
3520,0.8999999999999999,56,8,0.6830564558166943,0.6248215378339792
3521,0.8999999999999999,56,9,0.7069668880175872,0.6225780134611463
3522,0.8999999999999999,57,4,0.6339324162001677,0.6225780134611463
3523,0.8999999999999999,57,5,0.640742923191986,0.6222720783193962
3524,0.8999999999999999,57,6,0.649559186818666,0.6256373648786457
3525,0.8999999999999999,57,7,0.6650953017700519,0.6270650622068121
3526,0.8999999999999999,57,8,0.6836003898193685,0.6247195594533959
3527,0.8999999999999999,57,9,0.7081340797316592,0.6239037324087293
3528,0.8999999999999999,58,4,0.6339324162001677,0.6216602080358964
3529,0.8999999999999999,58,5,0.6406975953584298,0.621864164797063
3530,0.8999999999999999,58,6,0.649808489903225,0.6257393432592291
3531,0.8999999999999999,58,7,0.6653219409378329,0.6270650622068121
3532,0.8999999999999999,58,8,0.6840989959884868,0.6245156026922293
3533,0.8999999999999999,58,9,0.7101398363665209,0.6231898837446461
3534,0.8999999999999999,59,4,0.6339210842417786,0.6212522945135631
3535,0.8999999999999999,59,5,0.6405729438161503,0.6223740566999796
3536,0.8999999999999999,59,6,0.6500011331958389,0.6257393432592291
3537,0.8999999999999999,59,7,0.6658658749405072,0.6277789108708953
3538,0.8999999999999999,59,8,0.6841896516555991,0.6239037324087293
3539,0.8999999999999999,59,9,0.7102078281168551,0.6235977972669794
3540,0.8999999999999999,60,4,0.6341250594927815,0.6224760350805629
3541,0.8999999999999999,60,5,0.6410375541101013,0.6230879053640628
3542,0.8999999999999999,60,6,0.6502844321555651,0.6256373648786457
3543,0.8999999999999999,60,7,0.6666364481109626,0.627982867632062
3544,0.8999999999999999,60,8,0.6854021712032273,0.6258413216398123
3545,0.8999999999999999,60,9,0.711091720871201,0.6231898837446461
3546,0.8999999999999999,61,4,0.6339777440337239,0.6232918621252295
3547,0.8999999999999999,61,5,0.6416041520295538,0.6240057107893127
3548,0.8999999999999999,61,6,0.6510096774924643,0.6265551703038956
3549,0.8999999999999999,61,7,0.666987738821023,0.6272690189679788
3550,0.8999999999999999,61,8,0.6858441175804002,0.6251274729757291
3551,0.8999999999999999,61,9,0.7109897332456995,0.6236997756475627
3552,0.8999999999999999,62,4,0.6342497110350611,0.6226799918417295
3553,0.8999999999999999,62,5,0.6419781066563923,0.6238017540281461
3554,0.8999999999999999,62,6,0.651168324909911,0.6269630838262288
3555,0.8999999999999999,62,7,0.6671123903633026,0.6282888027738119
3556,0.8999999999999999,62,8,0.686252068082406,0.6245156026922293
3557,0.8999999999999999,62,9,0.7116129909570972,0.6235977972669794
3558,0.8999999999999999,63,4,0.6345330099947873,0.6225780134611463
3559,0.8999999999999999,63,5,0.6421820819073952,0.623495818886396
3560,0.8999999999999999,63,6,0.6515989393286948,0.6268611054456456
3561,0.8999999999999999,63,7,0.6673390295310836,0.6282888027738119
3562,0.8999999999999999,63,8,0.6864673752917979,0.6243116459310626
3563,0.8999999999999999,63,9,0.7125195476282211,0.6231898837446461
3564,0.8999999999999999,64,4,0.6344990141196202,0.622170099938813
3565,0.8999999999999999,64,5,0.6423407293248419,0.6235977972669794
3566,0.8999999999999999,64,6,0.6516895949958071,0.6269630838262288
3567,0.8999999999999999,64,7,0.6677469800330893,0.6296145217213951
3568,0.8999999999999999,64,8,0.6866826825011898,0.6244136243116459
3569,0.8999999999999999,64,9,0.7132901207986764,0.6225780134611463
3570,0.8999999999999999,65,4,0.6344990141196202,0.622170099938813
3571,0.8999999999999999,65,5,0.6422727375745076,0.6240057107893127
3572,0.8999999999999999,65,6,0.6517349228293634,0.6268611054456456
3573,0.8999999999999999,65,7,0.6677583119914784,0.6290026514378951
3574,0.8999999999999999,65,8,0.6880425175078757,0.6239037324087293
3575,0.8999999999999999,65,9,0.7148992588899213,0.6244136243116459
3576,0.8999999999999999,66,4,0.6345556739115654,0.6223740566999796
3577,0.8999999999999999,66,5,0.6426466922013462,0.6229859269834795
3578,0.8999999999999999,66,6,0.6523241846655939,0.6271670405873955
3579,0.8999999999999999,66,7,0.6681096027015389,0.6291046298184785
3580,0.8999999999999999,66,8,0.6882011649253224,0.6238017540281461
3581,0.8999999999999999,66,9,0.7153752011422614,0.6239037324087293
3582,0.8999999999999999,67,4,0.6347483172041792,0.6224760350805629
3583,0.8999999999999999,67,5,0.6428393354939601,0.6227819702223129
3584,0.8999999999999999,67,6,0.6526188155837092,0.6271670405873955
3585,0.8999999999999999,67,7,0.6683135779525418,0.6293085865796452
3586,0.8999999999999999,67,8,0.6897196473494549,0.6238017540281461
3587,0.8999999999999999,67,9,0.715975794936881,0.6239037324087293
3588,0.8999999999999999,68,4,0.6347483172041792,0.6223740566999796
3589,0.8999999999999999,68,5,0.643292613829522,0.6230879053640628
3590,0.8999999999999999,68,6,0.6526754753756544,0.6269630838262288
3591,0.8999999999999999,68,7,0.6688008521632709,0.6286967162961452
3592,0.8999999999999999,68,8,0.6906488679373569,0.6240057107893127
3593,0.8999999999999999,68,9,0.7169276794415611,0.6233938405058128
3594,0.8999999999999999,69,4,0.634918296580015,0.622170099938813
3595,0.8999999999999999,69,5,0.6433719375382454,0.6233938405058128
3596,0.8999999999999999,69,6,0.653253405253496,0.6257393432592291
3597,0.8999999999999999,69,7,0.6698093964598962,0.6287986946767286
3598,0.8999999999999999,69,8,0.6908301792715817,0.6242096675504794
3599,0.8999999999999999,69,9,0.7185821453663622,0.6232918621252295
3600,0.8999999999999999,70,4,0.6348049769961245,0.6222720783193962
3601,0.8999999999999999,70,5,0.6434059334134125,0.6236997756475627
3602,0.8999999999999999,70,6,0.6532420732951069,0.6261472567815624
3603,0.8999999999999999,70,7,0.6703533304625705,0.6291046298184785
3604,0.8999999999999999,70,8,0.6908641751467489,0.6242096675504794
3605,0.8999999999999999,70,9,0.7189900958683679,0.6233938405058128
3606,0.8999999999999999,71,4,0.6347143213290121,0.6236997756475627
3607,0.8999999999999999,71,5,0.6440518550415882,0.6233938405058128
3608,0.8999999999999999,71,6,0.6531740815447725,0.6256373648786457
3609,0.8999999999999999,71,7,0.6704893139632391,0.6287986946767286
3610,0.8999999999999999,71,8,0.6913061215239218,0.6243116459310626
3611,0.8999999999999999,71,9,0.7197833329556014,0.6235977972669794
3612,0.8999999999999999,72,4,0.6353262470820207,0.6235977972669794
3613,0.8999999999999999,72,5,0.6441538426670897,0.6231898837446461
3614,0.8999999999999999,72,6,0.6531854135031616,0.6257393432592291
3615,0.8999999999999999,72,7,0.671169231466582,0.6294105649602284
3616,0.8999999999999999,72,8,0.6917367359427056,0.6242096675504794
3617,0.8999999999999999,72,9,0.719692677288489,0.6230879053640628
3618,0.8999999999999999,73,4,0.6353715749155769,0.6232918621252295
3619,0.8999999999999999,73,5,0.643995195249643,0.6233938405058128
3620,0.8999999999999999,73,6,0.653276069170274,0.6259433000203957
3621,0.8999999999999999,73,7,0.6714638623846974,0.6295125433408117
3622,0.8999999999999999,73,8,0.6921673503614895,0.623495818886396
3623,0.8999999999999999,73,9,0.7212791514629558,0.6231898837446461
3624,0.8999999999999999,74,4,0.6352809192484645,0.6235977972669794
3625,0.8999999999999999,74,5,0.643983863291254,0.6236997756475627
3626,0.8999999999999999,74,6,0.6534120526709426,0.6256373648786457
3627,0.8999999999999999,74,7,0.6721211159712621,0.6283907811543953
3628,0.8999999999999999,74,8,0.692303333862158,0.6235977972669794
3629,0.8999999999999999,74,9,0.7214831267139588,0.6230879053640628
3630,0.8999999999999999,75,4,0.6356435419169141,0.6225780134611463
3631,0.8999999999999999,75,5,0.6441311787503117,0.6238017540281461
3632,0.8999999999999999,75,6,0.653514040296444,0.6258413216398123
3633,0.8999999999999999,75,7,0.6721437798880403,0.6283907811543953
3634,0.8999999999999999,75,8,0.6935158534097863,0.6236997756475627
3635,0.8999999999999999,75,9,0.7233189039729846,0.6225780134611463
3636,0.8999999999999999,76,4,0.6355982140833579,0.6227819702223129
3637,0.8999999999999999,76,5,0.6442331663758131,0.6233938405058128
3638,0.8999999999999999,76,6,0.6535820320467783,0.626045278400979
3639,0.8999999999999999,76,7,0.6725630623484351,0.627370997348562
3640,0.8999999999999999,76,8,0.6934705255762301,0.6236997756475627
3641,0.8999999999999999,76,9,0.7246674070212814,0.6230879053640628
3642,0.8999999999999999,77,4,0.6359721687101965,0.6227819702223129
3643,0.8999999999999999,77,5,0.6445731251274845,0.6236997756475627
3644,0.8999999999999999,77,6,0.6541372980078417,0.6261472567815624
3645,0.8999999999999999,77,7,0.6729143530584956,0.6278808892514787
3646,0.8999999999999999,77,8,0.694139111121184,0.6239037324087293
3647,0.8999999999999999,77,9,0.7252906647326791,0.6216602080358964
3648,0.8999999999999999,78,4,0.6362441357115337,0.6226799918417295
3649,0.8999999999999999,78,5,0.6449924075878793,0.624107689169896
3650,0.8999999999999999,78,6,0.6548285474695736,0.6265551703038956
3651,0.8999999999999999,78,7,0.6731183283094985,0.627982867632062
3652,0.8999999999999999,78,8,0.6942184348299073,0.6242096675504794
3653,0.8999999999999999,78,9,0.7270017904494255,0.6212522945135631
3654,0.8999999999999999,79,4,0.6362214717947555,0.6227819702223129
3655,0.8999999999999999,79,5,0.6453323663395508,0.6250254945951458
3656,0.8999999999999999,79,6,0.6552364979715795,0.6264531919233123
3657,0.8999999999999999,79,7,0.6731636561430546,0.6276769324903121
3658,0.8999999999999999,79,8,0.6945697255399678,0.6225780134611463
3659,0.8999999999999999,79,9,0.7283162976225551,0.6217621864164797
3660,0.8999999999999999,80,4,0.6362328037531446,0.6227819702223129
3661,0.8999999999999999,80,5,0.6453890261314961,0.6251274729757291
3662,0.8999999999999999,80,6,0.6552704938467466,0.6264531919233123
3663,0.8999999999999999,80,7,0.6742741880651815,0.6277789108708953
3664,0.8999999999999999,80,8,0.6953176347936451,0.6224760350805629
3665,0.8999999999999999,80,9,0.7292568501688462,0.622170099938813
3666,0.8999999999999999,81,4,0.6361874759195885,0.6226799918417295
3667,0.8999999999999999,81,5,0.6455363415905537,0.6244136243116459
3668,0.8999999999999999,81,6,0.6556784443487523,0.6261472567815624
3669,0.8999999999999999,81,7,0.6747161344423543,0.6276769324903121
3670,0.8999999999999999,81,8,0.6954536182943136,0.6225780134611463
3671,0.8999999999999999,81,9,0.7311946150533736,0.6224760350805629
3672,0.8999999999999999,82,4,0.6361988078779774,0.6235977972669794
3673,0.8999999999999999,82,5,0.6453550302563289,0.6248215378339792
3674,0.8999999999999999,82,6,0.6559164154749224,0.6263512135427289
3675,0.8999999999999999,82,7,0.6752260725698616,0.6276769324903121
3676,0.8999999999999999,82,8,0.6968474491761666,0.622170099938813
3677,0.8999999999999999,82,9,0.7316592253473245,0.6222720783193962
3678,0.8999999999999999,83,4,0.6362441357115337,0.6235977972669794
3679,0.8999999999999999,83,5,0.6454456859234413,0.6250254945951458
3680,0.8999999999999999,83,6,0.6558597556829772,0.6266571486844789
3681,0.8999999999999999,83,7,0.6752940643201958,0.6280848460126454
3682,0.8999999999999999,83,8,0.6971987398862272,0.6229859269834795
3683,0.8999999999999999,83,9,0.7320785078077193,0.621864164797063
3684,0.8999999999999999,84,4,0.6364481109625365,0.6230879053640628
3685,0.8999999999999999,84,5,0.6458763003422251,0.6244136243116459
3686,0.8999999999999999,84,6,0.6562110463930376,0.6264531919233123
3687,0.8999999999999999,84,7,0.675328060195363,0.627982867632062
3688,0.8999999999999999,84,8,0.6971987398862272,0.6233938405058128
3689,0.8999999999999999,84,9,0.7322711511003331,0.6217621864164797
3690,0.8999999999999999,85,4,0.6366180903383722,0.6233938405058128
3691,0.8999999999999999,85,5,0.646068943634839,0.6239037324087293
3692,0.8999999999999999,85,6,0.6562677061849829,0.6264531919233123
3693,0.8999999999999999,85,7,0.6758606622396482,0.627982867632062
3694,0.8999999999999999,85,8,0.6971307481358928,0.6229859269834795
3695,0.8999999999999999,85,9,0.7321238356412755,0.6216602080358964
3696,0.8999999999999999,86,4,0.6365047707544818,0.623495818886396
3697,0.8999999999999999,86,5,0.6460576116764499,0.6240057107893127
3698,0.8999999999999999,86,6,0.6564490175192077,0.6263512135427289
3699,0.8999999999999999,86,7,0.6762006209913197,0.6268611054456456
3700,0.8999999999999999,86,8,0.6976293543050109,0.6239037324087293
3701,0.8999999999999999,86,9,0.7322598191419442,0.622170099938813
3702,0.8999999999999999,87,4,0.6364707748793147,0.6228839486028962
3703,0.8999999999999999,87,5,0.6465788817623461,0.6244136243116459
3704,0.8999999999999999,87,6,0.6564716814359858,0.6263512135427289
3705,0.8999999999999999,87,7,0.676279944700043,0.6270650622068121
3706,0.8999999999999999,87,8,0.6984225913922444,0.6239037324087293
3707,0.8999999999999999,87,9,0.734310903610362,0.621864164797063
3708,0.8999999999999999,88,4,0.636788069714208,0.6231898837446461
3709,0.8999999999999999,88,5,0.6468848446388504,0.6244136243116459
3710,0.8999999999999999,88,6,0.6567776443124901,0.6262492351621456
3711,0.8999999999999999,88,7,0.6765405797429912,0.6268611054456456
3712,0.8999999999999999,88,8,0.6992838202298122,0.624107689169896
3713,0.8999999999999999,88,9,0.7344242231942524,0.621864164797063
3714,0.8999999999999999,89,4,0.6372866758833261,0.6224760350805629
3715,0.8999999999999999,89,5,0.6468961765972395,0.6244136243116459
3716,0.8999999999999999,89,6,0.6568229721460462,0.6261472567815624
3717,0.8999999999999999,89,7,0.6772318292047231,0.6266571486844789
3718,0.8999999999999999,89,8,0.7000543934002674,0.6225780134611463
3719,0.8999999999999999,89,9,0.7346508623620334,0.6216602080358964
3720,0.8999999999999999,90,4,0.6376039707182195,0.6226799918417295
3721,0.8999999999999999,90,5,0.6469755003059628,0.6246175810728125
3722,0.8999999999999999,90,6,0.657219590689663,0.6262492351621456
3723,0.8999999999999999,90,7,0.6774924642476713,0.6270650622068121
3724,0.8999999999999999,90,8,0.7005529995693855,0.6226799918417295
3725,0.8999999999999999,90,9,0.7348208417378691,0.6216602080358964
3726,0.8999999999999999,91,4,0.637705958343721,0.6229859269834795
3727,0.8999999999999999,91,5,0.6472134714321329,0.6244136243116459
